timestamp,bus_id,house_count,solar_mw,demand_mw,micro_price,battery_soc_pct,grid_frequency_hz
2026-09-14T06:22:41.735000+00:00,BUS-05,100,0.0832,1.4085,3.7482,95.142,49.9664
2026-09-14T06:22:51.735000+00:00,BUS-05,100,0.0842,1.3985,3.7059,95.131,49.9627
2026-09-14T06:23:01.735000+00:00,BUS-05,100,0.086,1.3817,3.7176,95.119,49.9734
2026-09-14T06:23:11.735000+00:00,BUS-05,100,0.0875,1.3743,3.7128,95.109,49.9713
2026-09-14T06:23:21.735000+00:00,BUS-05,100,0.0886,1.3747,3.7439,95.098,49.9634
2026-09-14T06:23:31.735000+00:00,BUS-05,100,0.0876,1.37,3.7357,95.087,49.9687
2026-09-14T06:23:41.735000+00:00,BUS-05,100,0.0903,1.3853,3.7449,95.076,49.969
2026-09-14T06:23:51.735000+00:00,BUS-05,100,0.0942,1.405,3.7111,95.065,49.9673
2026-09-14T06:24:01.735000+00:00,BUS-05,100,0.0948,1.4087,3.7334,95.054,49.9735
2026-09-14T06:24:11.735000+00:00,BUS-05,100,0.0958,1.4072,3.74,95.043,49.9726
2026-09-14T06:24:21.735000+00:00,BUS-05,100,0.0929,1.417,3.7241,95.032,49.9716
2026-09-14T06:24:31.735000+00:00,BUS-05,100,0.0973,1.4242,3.7547,95.021,49.9679
2026-09-14T06:24:41.735000+00:00,BUS-05,100,0.0973,1.4311,3.7282,95.01,49.9622
2026-09-14T06:24:51.735000+00:00,BUS-05,100,0.096,1.423,3.7384,94.998,49.9662
2026-09-14T06:25:01.735000+00:00,BUS-05,100,0.0983,1.4247,3.7302,94.987,49.9721
2026-09-14T06:25:11.735000+00:00,BUS-05,100,0.0999,1.4319,3.7066,94.976,49.9726
2026-09-14T06:25:21.735000+00:00,BUS-05,100,0.1013,1.4364,3.6942,94.965,49.9682
2026-09-14T06:25:31.735000+00:00,BUS-05,100,0.1038,1.4366,3.6663,94.954,49.9626
2026-09-14T06:25:41.735000+00:00,BUS-05,100,0.1079,1.4434,3.7003,94.943,49.9561
2026-09-14T06:25:51.735000+00:00,BUS-05,100,0.111,1.4294,3.7222,94.932,49.9627
2026-09-14T06:26:01.735000+00:00,BUS-05,100,0.1119,1.4384,3.7784,94.921,49.9674
2026-09-14T06:26:11.735000+00:00,BUS-05,100,0.1068,1.434,3.7834,94.91,49.9734
2026-09-14T06:26:21.735000+00:00,BUS-05,100,0.1072,1.427,3.802,94.899,49.9762
2026-09-14T06:26:31.735000+00:00,BUS-05,100,0.1072,1.4268,3.8056,94.888,49.9701
2026-09-14T06:26:41.735000+00:00,BUS-05,100,0.1095,1.4235,3.7696,94.877,49.9705
2026-09-14T06:26:51.735000+00:00,BUS-05,100,0.1098,1.4299,3.7643,94.866,49.98
2026-09-14T06:27:01.735000+00:00,BUS-05,100,0.1102,1.4253,3.7848,94.855,49.982
2026-09-14T06:27:11.735000+00:00,BUS-05,100,0.1095,1.4298,3.7564,94.844,49.9781
2026-09-14T06:27:21.735000+00:00,BUS-05,100,0.1142,1.4321,3.7809,94.833,49.9801
2026-09-14T06:27:31.735000+00:00,BUS-05,100,0.1154,1.4499,3.736,94.822,49.9767
2026-09-14T06:27:41.735000+00:00,BUS-05,100,0.1103,1.424,3.7566,94.811,49.9851
2026-09-14T06:27:51.735000+00:00,BUS-05,100,0.1095,1.422,3.7815,94.8,49.9859
2026-09-14T06:28:01.735000+00:00,BUS-05,100,0.1106,1.4119,3.8005,94.789,49.9854
2026-09-14T06:28:11.735000+00:00,BUS-05,100,0.1085,1.4189,3.846,94.778,49.9902
2026-09-14T06:28:21.735000+00:00,BUS-05,100,0.1108,1.4256,3.8026,94.767,49.9935
2026-09-14T06:28:31.735000+00:00,BUS-05,100,0.1112,1.4334,3.7989,94.756,49.9898
2026-09-14T06:28:41.735000+00:00,BUS-05,100,0.1138,1.4347,3.8081,94.745,49.9958
2026-09-14T06:28:51.735000+00:00,BUS-05,100,0.1232,1.434,3.83,94.734,49.9953
2026-09-14T06:29:01.735000+00:00,BUS-05,100,0.1186,1.4353,3.8406,94.723,49.9944
2026-09-14T06:29:11.735000+00:00,BUS-05,100,0.1205,1.422,3.7967,94.712,49.9955
2026-09-14T06:29:21.735000+00:00,BUS-05,100,0.1252,1.4246,3.7786,94.701,49.9932
2026-09-14T06:29:31.735000+00:00,BUS-05,100,0.1347,1.4291,3.7373,94.69,49.9929
2026-09-14T06:29:41.735000+00:00,BUS-05,100,0.1331,1.4254,3.7274,94.68,49.9937
2026-09-14T06:29:51.735000+00:00,BUS-05,100,0.1256,1.4454,3.7348,94.669,49.9947
2026-09-14T06:30:01.735000+00:00,BUS-05,100,0.1283,1.4509,3.7237,94.658,49.9935
2026-09-14T06:30:11.735000+00:00,BUS-05,100,0.1296,1.4593,3.7371,94.646,49.9966
2026-09-14T06:30:21.735000+00:00,BUS-05,100,0.1369,1.4634,3.8223,94.635,49.9949
2026-09-14T06:30:31.735000+00:00,BUS-05,100,0.1412,1.4645,3.8418,94.624,49.9934
2026-09-14T06:30:41.735000+00:00,BUS-05,100,0.1398,1.4619,3.843,94.613,49.9866
2026-09-14T06:30:51.735000+00:00,BUS-05,100,0.143,1.4586,3.8291,94.602,49.9849
2026-09-14T06:31:01.735000+00:00,BUS-05,100,0.1462,1.448,3.805,94.591,49.9858
2026-09-14T06:31:11.735000+00:00,BUS-05,100,0.1414,1.4528,3.812,94.58,49.9817
2026-09-14T06:31:21.735000+00:00,BUS-05,100,0.1462,1.4753,3.8083,94.569,49.98
2026-09-14T06:31:31.735000+00:00,BUS-05,100,0.1478,1.465,3.808,94.558,49.9781
2026-09-14T06:31:41.735000+00:00,BUS-05,100,0.1479,1.4773,3.8369,94.547,49.9778
2026-09-14T06:31:51.735000+00:00,BUS-05,100,0.1539,1.477,3.8408,94.536,49.9801
2026-09-14T06:32:01.735000+00:00,BUS-05,100,0.1526,1.4907,3.8281,94.525,49.9747
2026-09-14T06:32:11.735000+00:00,BUS-05,100,0.1493,1.4809,3.8567,94.514,49.9732
2026-09-14T06:32:21.735000+00:00,BUS-05,100,0.1512,1.4965,3.7852,94.503,49.9787
2026-09-14T06:32:31.735000+00:00,BUS-05,100,0.1491,1.4848,3.8061,94.492,49.9797
2026-09-14T06:32:41.735000+00:00,BUS-05,100,0.1455,1.4915,3.8746,94.481,49.9831
2026-09-14T06:32:51.735000+00:00,BUS-05,100,0.1522,1.4909,3.9023,94.47,49.9831
2026-09-14T06:33:01.735000+00:00,BUS-05,100,0.157,1.5073,3.9073,94.458,49.9769
2026-09-14T06:33:11.735000+00:00,BUS-05,100,0.15,1.5258,3.8787,94.447,49.9804
2026-09-14T06:33:21.735000+00:00,BUS-05,100,0.1505,1.5143,3.8811,94.436,49.9881
2026-09-14T06:33:31.735000+00:00,BUS-05,100,0.1644,1.5218,3.839,94.425,49.9848
2026-09-14T06:33:41.735000+00:00,BUS-05,100,0.1687,1.5064,3.835,94.414,49.9713
2026-09-14T06:33:51.735000+00:00,BUS-05,100,0.1628,1.5055,3.8257,94.402,49.9778
2026-09-14T06:34:01.735000+00:00,BUS-05,100,0.165,1.5354,3.8148,94.391,49.9733
2026-09-14T06:34:11.735000+00:00,BUS-05,100,0.1711,1.5456,3.7935,94.38,49.9756
2026-09-14T06:34:21.735000+00:00,BUS-05,100,0.1703,1.5325,3.8237,94.368,49.9738
2026-09-14T06:34:31.735000+00:00,BUS-05,100,0.1746,1.5304,3.8123,94.356,49.9746
2026-09-14T06:34:41.735000+00:00,BUS-05,100,0.1734,1.5262,3.8434,94.345,49.975
2026-09-14T06:34:51.735000+00:00,BUS-05,100,0.1647,1.5315,3.9003,94.334,49.9742
2026-09-14T06:35:01.735000+00:00,BUS-05,100,0.1721,1.5385,3.8914,94.322,49.9709
2026-09-14T06:35:11.735000+00:00,BUS-05,100,0.1783,1.5403,3.8728,94.311,49.9794
2026-09-14T06:35:21.735000+00:00,BUS-05,100,0.1743,1.5501,3.8992,94.3,49.9835
2026-09-14T06:35:31.735000+00:00,BUS-05,100,0.178,1.5523,3.9148,94.288,49.9844
2026-09-14T06:35:41.735000+00:00,BUS-05,100,0.1831,1.5525,3.9302,94.277,49.9821
2026-09-14T06:35:51.735000+00:00,BUS-05,100,0.1827,1.5641,3.937,94.265,49.9814
2026-09-14T06:36:01.735000+00:00,BUS-05,100,0.1788,1.5607,3.9036,94.254,49.9774
2026-09-14T06:36:11.735000+00:00,BUS-05,100,0.1728,1.5482,3.8863,94.242,49.9843
2026-09-14T06:36:21.735000+00:00,BUS-05,100,0.1717,1.5519,3.8458,94.23,49.9824
2026-09-14T06:36:31.735000+00:00,BUS-05,100,0.1813,1.5413,3.8266,94.219,49.9793
2026-09-14T06:36:41.735000+00:00,BUS-05,100,0.1892,1.5367,3.8522,94.208,49.9785
2026-09-14T06:36:51.735000+00:00,BUS-05,100,0.1894,1.5475,3.8739,94.197,49.9697
2026-09-14T06:37:01.735000+00:00,BUS-05,100,0.1905,1.5424,3.8755,94.186,49.9709
2026-09-14T06:37:11.735000+00:00,BUS-05,100,0.1918,1.5425,3.8854,94.175,49.9832
2026-09-14T06:37:21.735000+00:00,BUS-05,100,0.19,1.5598,3.8753,94.163,49.9813
2026-09-14T06:37:31.735000+00:00,BUS-05,100,0.1963,1.5591,3.8398,94.152,49.993
2026-09-14T06:37:41.735000+00:00,BUS-05,100,0.1939,1.5496,3.8621,94.141,49.9906
2026-09-14T06:37:51.735000+00:00,BUS-05,100,0.1965,1.5503,3.769,94.129,49.992
2026-09-14T06:38:01.735000+00:00,BUS-05,100,0.1962,1.5731,3.7729,94.118,49.9907
2026-09-14T06:38:11.735000+00:00,BUS-05,100,0.197,1.5596,3.7682,94.106,49.9937
2026-09-14T06:38:21.735000+00:00,BUS-05,100,0.1985,1.557,3.795,94.095,49.9896
2026-09-14T06:38:31.735000+00:00,BUS-05,100,0.1981,1.5497,3.8045,94.084,49.9854
2026-09-14T06:38:41.735000+00:00,BUS-05,100,0.1972,1.5548,3.7612,94.072,49.984
2026-09-14T06:38:51.735000+00:00,BUS-05,100,0.1969,1.5498,3.7889,94.061,49.9809
2026-09-14T06:39:01.735000+00:00,BUS-05,100,0.1989,1.5451,3.797,94.05,49.9773
2026-09-14T06:39:11.735000+00:00,BUS-05,100,0.1931,1.5533,3.8184,94.038,49.98
2026-09-14T06:39:21.735000+00:00,BUS-05,100,0.1992,1.5457,3.862,94.027,49.9799
2026-09-14T06:39:31.735000+00:00,BUS-05,100,0.1966,1.5536,3.8724,94.016,49.9761
2026-09-14T06:39:41.735000+00:00,BUS-05,100,0.1938,1.5614,3.8458,94.004,49.9671
2026-09-14T06:39:51.735000+00:00,BUS-05,100,0.1959,1.5764,3.8383,93.993,49.9687
2026-09-14T06:40:01.735000+00:00,BUS-05,100,0.2003,1.6129,3.8352,93.981,49.9704
2026-09-14T06:40:11.735000+00:00,BUS-05,100,0.2083,1.6172,3.883,93.969,49.9749
2026-09-14T06:40:21.735000+00:00,BUS-05,100,0.2129,1.6237,3.9095,93.957,49.9752
2026-09-14T06:40:31.735000+00:00,BUS-05,100,0.2202,1.6384,3.8813,93.945,49.9744
2026-09-14T06:40:41.735000+00:00,BUS-05,100,0.2218,1.6498,3.877,93.934,49.9739
2026-09-14T06:40:51.735000+00:00,BUS-05,100,0.2228,1.6537,3.9105,93.921,49.9765
2026-09-14T06:41:01.735000+00:00,BUS-05,100,0.2243,1.6527,3.9356,93.91,49.9791
2026-09-14T06:41:11.735000+00:00,BUS-05,100,0.2239,1.6484,3.9799,93.898,49.9772
2026-09-14T06:41:21.735000+00:00,BUS-05,100,0.2241,1.6364,3.9617,93.886,49.9742
2026-09-14T06:41:31.735000+00:00,BUS-05,100,0.228,1.6311,3.971,93.874,49.9746
2026-09-14T06:41:41.735000+00:00,BUS-05,100,0.2256,1.619,3.9415,93.862,49.9785
2026-09-14T06:41:51.735000+00:00,BUS-05,100,0.2263,1.6188,3.9114,93.851,49.9766
2026-09-14T06:42:01.735000+00:00,BUS-05,100,0.2231,1.6238,3.8993,93.839,49.9698
2026-09-14T06:42:11.735000+00:00,BUS-05,100,0.226,1.622,3.931,93.827,49.9698
2026-09-14T06:42:21.735000+00:00,BUS-05,100,0.2257,1.6143,3.9502,93.816,49.9643
2026-09-14T06:42:31.735000+00:00,BUS-05,100,0.225,1.6296,3.9795,93.804,49.9649
2026-09-14T06:42:41.735000+00:00,BUS-05,100,0.2355,1.6224,3.9614,93.792,49.9763
2026-09-14T06:42:51.735000+00:00,BUS-05,100,0.2261,1.6258,3.9638,93.78,49.9731
2026-09-14T06:43:01.735000+00:00,BUS-05,100,0.2326,1.6248,3.9804,93.768,49.9708
2026-09-14T06:43:11.735000+00:00,BUS-05,100,0.2334,1.6074,3.9589,93.757,49.97
2026-09-14T06:43:21.735000+00:00,BUS-05,100,0.2376,1.6074,3.9452,93.746,49.9649
2026-09-14T06:43:31.735000+00:00,BUS-05,100,0.2429,1.6042,3.9872,93.734,49.9731
2026-09-14T06:43:41.735000+00:00,BUS-05,100,0.2399,1.6112,4.01,93.723,49.9679
2026-09-14T06:43:51.735000+00:00,BUS-05,100,0.2465,1.6087,3.9874,93.712,49.9646
2026-09-14T06:44:01.735000+00:00,BUS-05,100,0.2425,1.6119,3.9861,93.7,49.9618
2026-09-14T06:44:11.735000+00:00,BUS-05,100,0.245,1.6284,4.0,93.688,49.9619
2026-09-14T06:44:21.735000+00:00,BUS-05,100,0.2469,1.6314,4.0505,93.677,49.9631
2026-09-14T06:44:31.735000+00:00,BUS-05,100,0.2463,1.6353,4.0288,93.665,49.9602
2026-09-14T06:44:41.735000+00:00,BUS-05,100,0.2451,1.6537,3.988,93.653,49.9564
2026-09-14T06:44:51.735000+00:00,BUS-05,100,0.2442,1.6513,4.0687,93.641,49.9571
2026-09-14T06:45:01.735000+00:00,BUS-05,100,0.2416,1.6619,4.0123,93.629,49.9611
2026-09-14T06:45:11.735000+00:00,BUS-05,100,0.2385,1.6714,4.0401,93.617,49.9611
2026-09-14T06:45:21.735000+00:00,BUS-05,100,0.248,1.6598,4.0196,93.605,49.9611
2026-09-14T06:45:31.735000+00:00,BUS-05,100,0.26,1.6572,4.0237,93.593,49.9651
2026-09-14T06:45:41.735000+00:00,BUS-05,100,0.2596,1.657,4.056,93.582,49.9682
2026-09-14T06:45:51.735000+00:00,BUS-05,100,0.2615,1.6616,4.0739,93.57,49.9665
2026-09-14T06:46:01.735000+00:00,BUS-05,100,0.2579,1.6693,4.0503,93.558,49.9619
2026-09-14T06:46:11.735000+00:00,BUS-05,100,0.2557,1.6778,4.0995,93.546,49.9622
2026-09-14T06:46:21.735000+00:00,BUS-05,100,0.2524,1.6782,4.1228,93.535,49.9667
2026-09-14T06:46:31.735000+00:00,BUS-05,100,0.2556,1.6804,4.1095,93.523,49.9667
2026-09-14T06:46:41.735000+00:00,BUS-05,100,0.2608,1.6759,4.0921,93.511,49.9702
2026-09-14T06:46:51.735000+00:00,BUS-05,100,0.2562,1.6794,4.0535,93.499,49.9666
2026-09-14T06:47:01.735000+00:00,BUS-05,100,0.2538,1.6897,4.0763,93.487,49.9687
2026-09-14T06:47:11.735000+00:00,BUS-05,100,0.2575,1.7009,4.0781,93.475,49.9629
2026-09-14T06:47:21.735000+00:00,BUS-05,100,0.256,1.6927,4.077,93.463,49.9633
2026-09-14T06:47:31.735000+00:00,BUS-05,100,0.2643,1.6934,4.0791,93.451,49.9649
2026-09-14T06:47:41.735000+00:00,BUS-05,100,0.2678,1.6723,4.0992,93.439,49.9642
2026-09-14T06:47:51.735000+00:00,BUS-05,100,0.2707,1.6619,4.1038,93.427,49.956
2026-09-14T06:48:01.735000+00:00,BUS-05,100,0.2743,1.6745,4.1056,93.416,49.9668
2026-09-14T06:48:11.735000+00:00,BUS-05,100,0.2685,1.6666,4.0658,93.404,49.9678
2026-09-14T06:48:21.735000+00:00,BUS-05,100,0.2744,1.6706,4.0654,93.392,49.9632
2026-09-14T06:48:31.735000+00:00,BUS-05,100,0.268,1.671,4.0765,93.38,49.9689
2026-09-14T06:48:41.735000+00:00,BUS-05,100,0.2668,1.6755,4.0914,93.368,49.976
2026-09-14T06:48:51.735000+00:00,BUS-05,100,0.2826,1.7025,4.133,93.356,49.979
2026-09-14T06:49:01.735000+00:00,BUS-05,100,0.2777,1.7066,4.0876,93.345,49.977
2026-09-14T06:49:11.735000+00:00,BUS-05,100,0.279,1.7247,4.0556,93.333,49.9767
2026-09-14T06:49:21.735000+00:00,BUS-05,100,0.276,1.7157,4.0491,93.321,49.9816
2026-09-14T06:49:31.735000+00:00,BUS-05,100,0.2754,1.7263,4.0872,93.308,49.9813
2026-09-14T06:49:41.735000+00:00,BUS-05,100,0.2725,1.7142,4.0951,93.296,49.9873
2026-09-14T06:49:51.735000+00:00,BUS-05,100,0.2762,1.7033,4.1386,93.284,49.9917
2026-09-14T06:50:01.735000+00:00,BUS-05,100,0.2808,1.6984,4.1523,93.272,49.9894
2026-09-14T06:50:11.735000+00:00,BUS-05,100,0.2876,1.6986,4.0773,93.261,49.9916
2026-09-14T06:50:21.735000+00:00,BUS-05,100,0.2837,1.6849,4.0988,93.249,49.9869
2026-09-14T06:50:31.735000+00:00,BUS-05,100,0.2936,1.6837,4.0935,93.238,49.9857
2026-09-14T06:50:41.735000+00:00,BUS-05,100,0.2999,1.6796,4.0913,93.227,49.9864
2026-09-14T06:50:51.735000+00:00,BUS-05,100,0.2992,1.6796,4.1573,93.215,49.9849
2026-09-14T06:51:01.735000+00:00,BUS-05,100,0.3035,1.6861,4.1572,93.203,49.9905
2026-09-14T06:51:11.735000+00:00,BUS-05,100,0.3023,1.6837,4.1336,93.192,49.9894
2026-09-14T06:51:21.735000+00:00,BUS-05,100,0.303,1.6784,4.1259,93.18,49.9925
2026-09-14T06:51:31.735000+00:00,BUS-05,100,0.3063,1.6883,4.2036,93.169,49.9962
2026-09-14T06:51:41.735000+00:00,BUS-05,100,0.3026,1.6917,4.1802,93.157,50.0055
2026-09-14T06:51:51.735000+00:00,BUS-05,100,0.2986,1.6716,4.1638,93.146,50.0109
2026-09-14T06:52:01.735000+00:00,BUS-05,100,0.2876,1.668,4.1487,93.134,50.0084
2026-09-14T06:52:11.735000+00:00,BUS-05,100,0.2887,1.6731,4.1206,93.123,50.0084
2026-09-14T06:52:21.735000+00:00,BUS-05,100,0.2849,1.6817,4.1456,93.111,50.0068
2026-09-14T06:52:31.735000+00:00,BUS-05,100,0.2973,1.6897,4.1002,93.099,50.001
2026-09-14T06:52:41.735000+00:00,BUS-05,100,0.2861,1.6882,4.0899,93.088,49.995
2026-09-14T06:52:51.735000+00:00,BUS-05,100,0.2996,1.6887,4.1085,93.076,49.9965
2026-09-14T06:53:01.735000+00:00,BUS-05,100,0.2933,1.6869,4.0906,93.065,49.9997
2026-09-14T06:53:11.735000+00:00,BUS-05,100,0.3051,1.6742,4.1083,93.054,50.002
2026-09-14T06:53:21.735000+00:00,BUS-05,100,0.317,1.6771,4.1316,93.042,50.0031
2026-09-14T06:53:31.735000+00:00,BUS-05,100,0.3156,1.6766,4.1558,93.031,49.9956
2026-09-14T06:53:41.735000+00:00,BUS-05,100,0.3059,1.6884,4.1086,93.02,49.9946
2026-09-14T06:53:51.735000+00:00,BUS-05,100,0.3109,1.6906,4.0918,93.008,49.9987
2026-09-14T06:54:01.735000+00:00,BUS-05,100,0.327,1.7137,4.0739,92.997,49.9963
2026-09-14T06:54:11.735000+00:00,BUS-05,100,0.3232,1.7276,4.0896,92.985,49.9923
2026-09-14T06:54:21.735000+00:00,BUS-05,100,0.3163,1.73,4.0966,92.973,49.9887
2026-09-14T06:54:31.735000+00:00,BUS-05,100,0.3091,1.7253,4.0914,92.961,49.9859
2026-09-14T06:54:41.735000+00:00,BUS-05,100,0.3102,1.7236,4.1122,92.95,49.9839
2026-09-14T06:54:51.735000+00:00,BUS-05,100,0.3158,1.7248,4.1712,92.938,49.9841
2026-09-14T06:55:01.735000+00:00,BUS-05,100,0.3085,1.701,4.1372,92.926,49.9772
2026-09-14T06:55:11.735000+00:00,BUS-05,100,0.3075,1.6948,4.1249,92.914,49.9706
2026-09-14T06:55:21.735000+00:00,BUS-05,100,0.3306,1.693,4.1612,92.903,49.9705
2026-09-14T06:55:31.735000+00:00,BUS-05,100,0.3284,1.714,4.1305,92.892,49.9665
2026-09-14T06:55:41.735000+00:00,BUS-05,100,0.3186,1.7263,4.1384,92.88,49.9677
2026-09-14T06:55:51.735000+00:00,BUS-05,100,0.3272,1.7183,4.0852,92.868,49.9645
2026-09-14T06:56:01.735000+00:00,BUS-05,100,0.3314,1.7236,4.0841,92.857,49.9611
2026-09-14T06:56:11.735000+00:00,BUS-05,100,0.3266,1.7491,4.0394,92.845,49.9652
2026-09-14T06:56:21.735000+00:00,BUS-05,100,0.3291,1.75,4.0381,92.833,49.964
2026-09-14T06:56:31.735000+00:00,BUS-05,100,0.3312,1.7624,4.054,92.821,49.9728
2026-09-14T06:56:41.735000+00:00,BUS-05,100,0.3356,1.7559,4.0687,92.809,49.9784
2026-09-14T06:56:51.735000+00:00,BUS-05,100,0.3313,1.7615,4.0571,92.797,49.9795
2026-09-14T06:57:01.735000+00:00,BUS-05,100,0.3308,1.7526,4.0816,92.785,49.9808
2026-09-14T06:57:11.735000+00:00,BUS-05,100,0.3251,1.7647,4.1582,92.774,49.9854
2026-09-14T06:57:21.735000+00:00,BUS-05,100,0.3242,1.7646,4.1624,92.762,49.9811
2026-09-14T06:57:31.735000+00:00,BUS-05,100,0.3175,1.7707,4.1619,92.75,49.9806
2026-09-14T06:57:41.735000+00:00,BUS-05,100,0.3162,1.7788,4.1405,92.737,49.9859
2026-09-14T06:57:51.735000+00:00,BUS-05,100,0.3072,1.7829,4.1785,92.725,49.9842
2026-09-14T06:58:01.735000+00:00,BUS-05,100,0.3147,1.7799,4.1247,92.713,49.9865
2026-09-14T06:58:11.735000+00:00,BUS-05,100,0.3143,1.7947,4.0884,92.701,49.9879
2026-09-14T06:58:21.735000+00:00,BUS-05,100,0.3102,1.8034,4.0643,92.688,49.9869
2026-09-14T06:58:31.735000+00:00,BUS-05,100,0.3062,1.8073,4.0679,92.676,49.9841
2026-09-14T06:58:41.735000+00:00,BUS-05,100,0.3216,1.8155,4.0755,92.663,49.9832
2026-09-14T06:58:51.735000+00:00,BUS-05,100,0.3223,1.8197,4.0634,92.651,49.9844
2026-09-14T06:59:01.735000+00:00,BUS-05,100,0.3346,1.8257,4.0668,92.639,49.9814
2026-09-14T06:59:11.735000+00:00,BUS-05,100,0.3349,1.8266,4.0805,92.626,49.9781
2026-09-14T06:59:21.735000+00:00,BUS-05,100,0.3464,1.8247,4.0194,92.614,49.9778
2026-09-14T06:59:31.735000+00:00,BUS-05,100,0.3512,1.8295,4.045,92.602,49.9769
2026-09-14T06:59:41.735000+00:00,BUS-05,100,0.3363,1.8446,4.0955,92.589,49.9767
2026-09-14T06:59:51.735000+00:00,BUS-05,100,0.3255,1.8597,4.1131,92.577,49.9731
2026-09-14T07:00:01.735000+00:00,BUS-05,100,0.3125,1.8566,4.1305,92.563,49.9814
2026-09-14T07:00:11.735000+00:00,BUS-05,100,0.3209,1.8508,4.1508,92.551,49.9936
2026-09-14T07:00:21.735000+00:00,BUS-05,100,0.3311,1.8569,4.15,92.538,49.989
2026-09-14T07:00:31.735000+00:00,BUS-05,100,0.3373,1.8553,4.1256,92.525,49.9895
2026-09-14T07:00:41.735000+00:00,BUS-05,100,0.3466,1.8388,4.1238,92.513,49.9841
2026-09-14T07:00:51.735000+00:00,BUS-05,100,0.3458,1.8421,4.1344,92.501,49.9895
2026-09-14T07:01:01.735000+00:00,BUS-05,100,0.3419,1.845,4.1944,92.488,49.9884
2026-09-14T07:01:11.735000+00:00,BUS-05,100,0.353,1.8447,4.1755,92.476,49.9902
2026-09-14T07:01:21.735000+00:00,BUS-05,100,0.3478,1.8435,4.1645,92.464,49.9932
2026-09-14T07:01:31.735000+00:00,BUS-05,100,0.3496,1.8419,4.1221,92.451,49.989
2026-09-14T07:01:41.735000+00:00,BUS-05,100,0.3467,1.8574,4.1169,92.439,49.9897
2026-09-14T07:01:51.735000+00:00,BUS-05,100,0.3438,1.8441,4.1413,92.426,49.9934
2026-09-14T07:02:01.735000+00:00,BUS-05,100,0.3668,1.8556,4.1573,92.414,49.9913
2026-09-14T07:02:11.735000+00:00,BUS-05,100,0.364,1.8551,4.1997,92.401,49.9956
2026-09-14T07:02:21.735000+00:00,BUS-05,100,0.3573,1.8572,4.2347,92.389,49.9999
2026-09-14T07:02:31.735000+00:00,BUS-05,100,0.3577,1.8467,4.2737,92.376,50.0059
2026-09-14T07:02:41.735000+00:00,BUS-05,100,0.3547,1.8539,4.301,92.364,50.0026
2026-09-14T07:02:51.735000+00:00,BUS-05,100,0.3488,1.8576,4.2471,92.351,50.0023
2026-09-14T07:03:01.735000+00:00,BUS-05,100,0.3526,1.8569,4.2312,92.339,49.9964
2026-09-14T07:03:11.735000+00:00,BUS-05,100,0.3331,1.8598,4.253,92.326,49.9916
2026-09-14T07:03:21.735000+00:00,BUS-05,100,0.346,1.8656,4.2711,92.313,49.9935
2026-09-14T07:03:31.735000+00:00,BUS-05,100,0.3446,1.8663,4.2507,92.301,49.9997
2026-09-14T07:03:41.735000+00:00,BUS-05,100,0.3659,1.8762,4.2869,92.288,49.9951
2026-09-14T07:03:51.735000+00:00,BUS-05,100,0.3765,1.8673,4.328,92.275,49.9915
2026-09-14T07:04:01.735000+00:00,BUS-05,100,0.3772,1.8637,4.3288,92.263,49.9896
2026-09-14T07:04:11.735000+00:00,BUS-05,100,0.3883,1.867,4.3486,92.25,49.9929
2026-09-14T07:04:21.735000+00:00,BUS-05,100,0.4,1.8549,4.3396,92.238,49.9961
2026-09-14T07:04:31.735000+00:00,BUS-05,100,0.3971,1.8577,4.2783,92.226,49.997
2026-09-14T07:04:41.735000+00:00,BUS-05,100,0.3931,1.862,4.233,92.214,49.9993
2026-09-14T07:04:51.735000+00:00,BUS-05,100,0.393,1.8558,4.2924,92.202,49.9987
2026-09-14T07:05:01.735000+00:00,BUS-05,100,0.386,1.8564,4.3274,92.19,49.9958
2026-09-14T07:05:11.735000+00:00,BUS-05,100,0.3839,1.858,4.3112,92.178,49.999
2026-09-14T07:05:21.735000+00:00,BUS-05,100,0.3897,1.8754,4.2591,92.165,49.9992
2026-09-14T07:05:31.735000+00:00,BUS-05,100,0.3835,1.8724,4.2386,92.153,49.9934
2026-09-14T07:05:41.735000+00:00,BUS-05,100,0.3895,1.8831,4.2437,92.14,49.9983
2026-09-14T07:05:51.735000+00:00,BUS-05,100,0.3944,1.8938,4.228,92.128,49.9949
2026-09-14T07:06:01.735000+00:00,BUS-05,100,0.4,1.9053,4.2526,92.115,49.9938
2026-09-14T07:06:11.735000+00:00,BUS-05,100,0.3923,1.9069,4.256,92.103,49.9889
2026-09-14T07:06:21.735000+00:00,BUS-05,100,0.4075,1.914,4.2946,92.09,49.9883
2026-09-14T07:06:31.735000+00:00,BUS-05,100,0.3922,1.9152,4.2692,92.077,49.9833
2026-09-14T07:06:41.735000+00:00,BUS-05,100,0.3952,1.9192,4.1967,92.064,49.9858
2026-09-14T07:06:51.735000+00:00,BUS-05,100,0.3835,1.9221,4.243,92.052,49.9816
2026-09-14T07:07:01.735000+00:00,BUS-05,100,0.3929,1.9437,4.259,92.039,49.9817
2026-09-14T07:07:11.735000+00:00,BUS-05,100,0.4095,1.9554,4.2639,92.026,49.9863
2026-09-14T07:07:21.735000+00:00,BUS-05,100,0.4129,1.9486,4.2815,92.013,49.9813
2026-09-14T07:07:31.735000+00:00,BUS-05,100,0.4084,1.9574,4.2262,92.0,49.9796
